Date,Temperature_C,Humidity_%,Wind_Speed_kmph,Pressure_hPa,Wind_Direction_deg
2000-03-10,43.2,30.3,19.2,1005.8,25.4
2000-03-11,41.5,44.8,9.7,1007.5,27.4
2000-03-12,32.5,45.1,10.4,1006.8,300.2
2000-03-13,42.2,33.4,19.3,1006.1,204.5
2000-03-14,33.8,30.6,17.0,1013.6,32.0
2000-03-15,38.2,30.9,19.0,1008.4,147.2
2000-03-16,42.1,31.5,13.4,1013.0,186.4
2000-03-17,39.6,31.1,7.3,1007.6,212.6
2000-03-18,31.9,31.1,11.0,1008.8,75.0
2000-03-19,33.9,32.5,16.8,1008.9,347.6
2000-03-20,35.9,43.8,12.3,1014.9,29.5
2000-03-21,40.5,39.3,16.8,1010.2,57.6
2000-03-22,34.5,38.6,4.1,1010.1,252.5
2000-03-23,44.4,39.7,6.3,1009.4,267.8
2000-03-24,44.0,34.5,10.8,1010.1,140.5
2000-03-25,34.3,42.9,19.0,1012.3,342.5
2000-03-26,33.6,35.8,7.8,1014.5,183.5
2000-03-27,32.6,30.3,13.5,1008.8,125.8
2000-03-28,38.8,44.3,11.4,1007.5,58.9
2000-03-29,39.8,32.2,18.4,1012.7,75.5
2000-03-30,44.9,34.6,13.3,1005.0,360.0
2000-03-31,39.2,31.3,11.7,1014.5,331.9
2000-04-01,32.9,40.9,17.1,1013.0,93.8
2000-04-02,42.2,41.8,14.2,1010.0,109.7
2000-04-03,31.8,32.2,4.4,1010.6,205.7
2000-04-04,37.9,33.7,14.8,1011.6,139.5
2000-04-05,30.5,42.0,6.6,1011.3,212.7
2000-04-06,38.6,36.5,5.1,1009.5,256.0
2000-04-07,40.7,35.6,4.9,1008.2,237.4
2000-04-08,40.2,44.5,18.2,1005.5,348.2
2000-04-09,42.4,39.0,18.1,1009.9,16.3
2000-04-10,44.1,31.5,14.2,1008.1,21.3
2000-04-11,42.1,32.1,14.9,1010.4,75.0
2000-04-12,41.2,36.5,6.1,1007.2,188.7
2000-04-13,34.5,48.1,8.1,1013.0,306.8
2000-04-14,36.3,44.1,14.7,1012.5,171.9
2000-04-15,41.5,32.7,13.9,1014.5,319.4
2000-04-16,39.1,38.3,3.8,1013.5,51.7
2000-04-17,36.9,47.7,11.3,1011.3,155.1
2000-04-18,39.5,30.6,18.1,1007.3,241.6
2000-04-19,31.9,43.2,11.2,1011.4,81.8
2000-04-20,44.5,33.8,4.1,1013.6,334.5
2000-04-21,36.1,41.7,2.4,1012.9,220.5
2000-04-22,39.2,34.2,2.7,1007.0,269.3
2000-04-23,33.4,36.9,10.3,1011.6,66.9
2000-04-24,36.0,31.8,19.4,1014.0,356.4
2000-04-25,43.8,31.2,16.7,1013.1,316.5
2000-04-26,44.6,33.0,19.8,1011.6,48.2
2000-04-27,44.2,36.6,3.3,1010.8,139.5
2000-04-28,44.6,41.3,10.3,1010.5,29.9
2000-04-29,32.4,35.9,12.6,1014.3,256.0
2000-04-30,38.1,41.8,13.9,1011.3,165.1
2000-05-01,38.8,48.0,19.8,1006.5,247.5
2000-05-02,34.6,42.7,7.4,1006.0,306.0
2000-05-03,34.1,41.8,13.9,1011.7,152.2
2000-05-04,42.2,49.2,18.8,1013.7,202.7
2000-05-05,40.7,39.0,4.3,1007.9,311.5
2000-05-06,30.8,32.4,9.0,1006.3,39.4
2000-05-07,35.6,43.9,5.3,1005.3,98.7
2000-05-08,39.8,49.5,6.9,1006.1,335.6
2000-05-09,40.0,46.1,14.2,1013.2,112.8
2000-05-10,30.3,49.9,5.6,1014.1,284.7
2000-05-11,31.5,49.5,9.8,1006.7,52.9
2000-05-12,35.1,35.6,7.2,1008.1,0.4
2000-05-13,35.7,42.1,8.7,1010.2,336.3
2000-05-14,32.4,46.9,4.6,1013.4,192.0
2000-05-15,39.4,41.8,5.6,1014.0,317.5
2000-05-16,38.6,36.0,5.1,1008.6,278.2
2000-05-17,40.6,37.5,5.8,1013.5,134.0
2000-05-18,44.3,37.5,13.6,1008.8,87.2
2000-05-19,40.9,42.4,18.5,1009.2,31.6
2000-05-20,32.8,39.4,17.4,1008.3,12.4
2000-05-21,39.4,41.1,3.3,1006.3,92.2
2000-05-22,39.8,34.8,18.9,1011.2,163.9
2000-05-23,34.7,45.1,3.3,1014.5,260.9
2000-05-24,36.2,40.4,3.4,1005.7,149.8
2000-05-25,33.2,35.6,12.3,1012.6,84.4
2000-05-26,34.1,46.0,8.5,1006.1,336.6
2000-05-27,37.5,35.0,10.4,1006.2,339.2
2000-05-28,42.8,43.7,10.0,1007.3,266.3
2000-05-29,38.8,32.1,16.6,1012.8,14.3
2000-05-30,36.6,47.1,5.8,1013.8,350.9
2000-05-31,38.7,31.9,3.1,1009.5,89.1
2000-06-01,40.8,48.3,3.2,1009.4,263.6
2000-06-02,41.7,30.2,9.3,1008.9,11.3
2000-06-03,43.6,36.6,8.4,1007.3,338.5
2000-06-04,39.5,46.3,14.8,1009.3,95.3
2000-06-05,38.2,36.3,16.9,1011.4,229.0
2000-06-06,37.1,44.7,7.6,1014.6,104.9
2000-06-07,37.4,49.9,7.2,1011.9,224.1
2000-06-08,38.5,41.6,3.3,1009.7,3.7
2000-06-09,38.5,46.8,4.5,1013.0,44.4
2000-06-10,42.9,32.1,2.4,1007.9,225.4
2000-06-11,37.5,37.0,14.4,1014.2,65.3
2000-06-12,33.2,38.3,14.7,1011.0,111.1
2000-06-13,33.4,45.7,13.8,1013.0,84.9
2000-06-14,30.9,39.4,9.0,1005.1,193.7
2000-06-15,43.2,41.3,5.0,1008.8,162.9
2000-06-16,34.7,31.8,7.9,1010.2,203.9
2000-06-17,43.5,39.0,10.6,1011.2,27.7
2000-06-18,37.9,32.8,2.4,1006.6,221.3
2000-06-19,43.2,45.6,6.7,1014.9,261.6
2000-06-20,42.1,38.2,8.0,1014.4,169.7
2000-06-21,33.2,37.2,5.6,1008.8,204.9
2000-06-22,44.5,46.5,15.3,1007.4,270.9
2000-06-23,44.6,36.5,18.3,1006.5,0.1
2000-06-24,43.0,43.6,15.3,1013.8,169.8
2000-06-25,42.7,49.6,14.3,1010.7,282.9
2000-06-26,38.4,49.0,16.9,1008.0,301.9
2000-06-27,34.5,34.4,10.7,1011.5,138.5
2000-06-28,39.4,39.7,8.7,1005.6,20.0
2000-06-29,35.2,37.9,16.6,1010.1,207.5
2000-06-30,34.3,41.4,4.2,1010.5,198.8
2000-07-01,33.3,68.1,4.9,1008.7,168.4
2000-07-02,26.4,75.1,11.8,1011.9,121.1
2000-07-03,25.5,70.6,6.5,1010.0,4.2
2000-07-04,31.1,64.6,18.6,1010.0,94.9
2000-07-05,25.3,70.5,9.1,1007.9,40.0
2000-07-06,27.9,76.2,8.9,1009.5,282.3
2000-07-07,33.0,63.0,10.5,1008.0,174.9
2000-07-08,31.9,65.0,18.8,1010.9,308.3
2000-07-09,25.2,71.0,15.3,1009.7,81.7
2000-07-10,32.0,73.8,17.9,1005.7,187.6
2000-07-11,30.3,77.2,7.4,1005.4,17.4
2000-07-12,31.8,64.8,15.7,1009.6,208.1
2000-07-13,26.9,72.1,10.8,1010.1,208.5
2000-07-14,28.4,76.6,3.7,1009.5,82.9
2000-07-15,28.3,74.5,10.8,1011.3,284.0
2000-07-16,26.1,73.1,4.2,1006.6,116.6
2000-07-17,27.4,66.2,12.3,1006.9,114.3
2000-07-18,25.1,63.3,8.8,1012.5,64.8
2000-07-19,28.3,75.3,7.5,1008.1,114.1
2000-07-20,28.3,77.0,15.9,1010.5,206.7
2000-07-21,28.2,70.5,10.5,1006.0,334.3
2000-07-22,27.2,62.4,16.2,1007.6,317.6
2000-07-23,30.5,67.0,18.7,1009.1,107.2
2000-07-24,34.2,61.9,9.8,1010.5,121.0
2000-07-25,29.8,60.3,6.2,1014.6,107.0
2000-07-26,33.4,71.3,9.0,1006.0,277.9
2000-07-27,26.7,65.7,12.9,1006.3,285.4
2000-07-28,33.4,71.8,13.3,1010.1,336.8
2000-07-29,34.0,75.0,11.3,1006.2,35.7
2000-07-30,26.9,67.0,13.4,1008.2,166.1
2000-07-31,33.3,79.5,9.8,1013.5,345.8
2000-08-01,26.6,68.3,8.4,1007.8,143.4
2000-08-02,32.1,75.7,9.7,1005.5,285.4
2000-08-03,26.8,71.0,16.3,1007.5,65.9
2000-08-04,27.5,65.2,2.6,1005.2,121.3
2000-08-05,33.7,68.1,15.1,1007.1,61.2
2000-08-06,28.0,61.4,6.1,1006.8,337.9
2000-08-07,32.5,70.0,16.2,1007.7,44.7
2000-08-08,32.4,62.7,18.6,1014.6,255.3
2000-08-09,25.6,65.1,9.5,1010.8,6.1
2000-08-10,30.1,66.5,14.5,1007.1,217.4
2000-08-11,28.3,60.3,4.6,1006.2,307.4
2000-08-12,30.7,66.8,4.4,1009.1,255.6
2000-08-13,27.8,61.3,6.8,1007.3,217.3
2000-08-14,28.4,72.6,6.1,1006.1,256.4
2000-08-15,33.7,63.2,9.6,1014.7,139.5
2000-08-16,27.7,65.1,4.9,1007.9,265.9
2000-08-17,33.7,72.3,9.4,1011.4,225.1
2000-08-18,29.5,65.6,6.9,1013.4,195.2
2000-08-19,34.4,76.6,7.0,1009.6,312.9
2000-08-20,27.7,65.4,15.2,1013.7,354.9
2000-08-21,31.8,61.9,19.9,1007.8,230.3
2000-08-22,25.9,74.8,17.1,1008.1,118.4
2000-08-23,27.7,65.9,7.5,1013.9,257.8
2000-08-24,29.1,77.8,11.2,1005.8,324.7
2000-08-25,34.4,77.8,9.9,1006.5,132.1
2000-08-26,31.0,73.9,3.9,1012.5,19.7
2000-08-27,29.9,66.7,12.3,1013.3,187.9
2000-08-28,30.1,69.1,4.6,1007.1,257.1
2000-08-29,31.9,71.0,12.1,1014.5,73.4
2000-08-30,32.5,71.5,11.3,1007.0,19.6
2000-08-31,31.4,74.7,19.4,1014.2,119.2
2000-09-01,28.4,70.4,16.7,1007.8,307.9
2000-09-02,28.4,61.1,2.9,1014.1,175.5
2000-09-03,29.8,65.6,13.2,1010.5,324.9
2000-09-04,27.5,79.8,5.3,1007.7,205.6
2000-09-05,30.5,76.7,12.0,1010.4,304.3
2000-09-06,26.4,65.1,2.5,1009.2,269.7
2000-09-07,27.0,63.8,13.4,1013.0,147.0
2000-09-08,26.4,77.6,17.8,1011.1,94.7
2000-09-09,31.9,67.6,16.6,1011.2,240.7
2000-09-10,32.7,76.0,3.2,1012.1,154.1
2000-09-11,27.0,76.7,19.8,1014.9,280.0
2000-09-12,33.8,61.0,11.6,1014.2,103.9
2000-09-13,30.5,78.1,9.3,1009.1,88.7
2000-09-14,27.3,67.4,4.9,1012.7,294.1
2000-09-15,27.6,69.9,7.8,1011.7,282.9
2000-09-16,33.4,68.3,3.9,1014.1,17.3
2000-09-17,27.2,78.0,10.2,1009.6,54.3
2000-09-18,32.8,61.8,6.7,1005.4,177.7
2000-09-19,25.8,64.0,5.7,1008.5,138.4
2000-09-20,29.8,74.4,10.0,1009.9,238.5
2000-09-21,34.4,69.3,2.8,1006.7,310.5
2000-09-22,27.5,76.6,12.1,1008.2,299.2
2000-09-23,30.6,61.4,20.0,1011.9,284.3
2000-09-24,25.4,68.3,4.8,1010.9,236.9
2000-09-25,33.8,60.3,16.6,1012.4,49.9
2000-09-26,30.6,63.4,14.1,1007.8,260.3
2000-09-27,34.4,72.7,14.4,1007.0,156.2
2000-09-28,33.7,61.5,2.9,1013.1,254.9
2000-09-29,28.8,73.8,8.8,1009.3,300.7
2000-09-30,29.4,65.8,11.0,1013.8,305.8
2000-10-01,28.0,47.5,5.7,1009.6,138.3
2000-10-02,23.0,59.2,11.1,1006.9,170.3
2000-10-03,15.7,42.1,5.9,1013.7,37.0
2000-10-04,24.9,53.6,3.5,1009.3,272.0
2000-10-05,16.3,46.3,11.5,1007.3,19.1
2000-10-06,20.3,46.0,7.6,1010.0,232.7
2000-10-07,20.6,53.3,16.4,1007.3,268.4
2000-10-08,19.0,50.6,16.4,1012.9,120.0
2000-10-09,17.4,43.6,5.0,1009.2,86.2
2000-10-10,25.6,42.5,15.2,1013.0,315.2
2000-10-11,24.2,53.7,12.2,1006.4,295.7
2000-10-12,16.0,57.6,13.9,1009.0,258.6
2000-10-13,25.3,53.4,15.5,1014.3,205.3
2000-10-14,20.8,55.9,5.0,1013.1,41.8
2000-10-15,28.1,46.2,12.9,1014.4,80.7
2000-10-16,26.0,41.0,4.5,1014.8,113.4
2000-10-17,26.3,44.3,16.1,1008.3,1.4
2000-10-18,15.4,49.3,6.6,1007.8,311.0
2000-10-19,16.3,43.6,7.9,1012.6,208.5
2000-10-20,22.0,51.9,5.2,1012.9,136.2
2000-10-21,20.1,49.9,5.8,1006.1,125.7
2000-10-22,22.2,49.6,13.1,1009.5,15.2
2000-10-23,26.5,45.8,12.0,1005.8,339.7
2000-10-24,20.1,49.2,8.1,1010.4,217.4
2000-10-25,27.4,52.6,8.5,1010.3,211.4
2000-10-26,20.1,57.7,7.5,1007.2,331.6
2000-10-27,27.8,55.3,7.2,1010.4,302.5
2000-10-28,18.7,53.9,16.4,1013.7,74.0
2000-10-29,29.7,45.3,8.5,1010.6,117.4
2000-10-30,17.9,44.8,11.8,1012.2,289.8
2000-10-31,26.6,49.4,12.9,1011.5,60.2
2000-11-01,24.9,57.9,16.6,1007.4,316.3
2000-11-02,28.6,51.6,17.8,1006.3,253.2
2000-11-03,23.8,46.3,4.2,1014.9,240.2
2000-11-04,25.3,54.2,19.0,1006.3,231.1
2000-11-05,20.3,41.9,9.7,1008.5,278.8
2000-11-06,19.5,45.1,11.2,1008.1,289.0
2000-11-07,24.1,49.7,5.9,1006.2,357.4
2000-11-08,25.5,58.1,7.4,1007.4,313.7
2000-11-09,25.1,54.6,2.9,1009.3,268.8
2000-11-10,26.2,58.5,3.8,1013.5,176.6
2000-11-11,23.3,41.3,2.7,1010.3,278.9
2000-11-12,24.5,51.1,8.8,1012.4,174.7
2000-11-13,27.6,60.0,11.7,1013.0,188.3
2000-11-14,16.1,48.3,4.9,1009.1,194.9
2000-11-15,17.0,47.6,14.8,1011.0,18.1
2000-11-16,29.4,53.1,12.3,1006.9,119.4
2000-11-17,25.6,49.6,13.8,1011.5,273.5
2000-11-18,26.7,42.6,18.2,1010.4,134.3
2000-11-19,20.1,56.6,2.9,1006.0,95.7
2000-11-20,20.6,51.0,14.4,1010.3,104.1
2000-11-21,18.4,52.5,8.5,1007.4,62.6
2000-11-22,29.2,42.4,9.9,1011.9,112.4
2000-11-23,18.2,43.1,14.1,1007.7,288.0
2000-11-24,17.7,40.1,6.4,1012.5,204.6
2000-11-25,21.6,57.3,14.2,1009.5,67.7
2000-11-26,20.2,43.4,18.6,1007.1,46.2
2000-11-27,22.9,58.0,18.6,1014.0,203.3
2000-11-28,27.7,59.3,3.5,1010.9,336.9
2000-11-29,17.8,57.7,10.2,1013.0,205.3
2000-11-30,15.7,51.6,2.0,1011.0,155.4
2000-12-01,17.0,45.3,5.8,1007.8,256.2
2000-12-02,19.0,44.6,18.9,1009.2,91.7
2000-12-03,19.8,54.1,19.7,1014.0,214.8
2000-12-04,15.4,41.4,18.7,1009.1,207.0
2000-12-05,19.8,43.0,17.3,1010.7,250.8
2000-12-06,24.1,54.9,14.7,1006.9,352.0
2000-12-07,22.8,46.6,12.8,1012.3,202.4
2000-12-08,16.9,57.1,12.8,1009.9,45.1
2000-12-09,23.8,46.4,13.0,1009.1,112.5
2000-12-10,25.0,47.5,3.1,1010.3,280.4
2000-12-11,20.6,55.9,8.7,1008.4,124.3
2000-12-12,17.5,45.4,9.0,1011.8,339.1
2000-12-13,25.7,47.8,11.6,1014.4,251.1
2000-12-14,18.0,55.3,3.0,1005.9,200.1
2000-12-15,15.1,55.0,6.3,1011.8,176.4
2000-12-16,23.4,41.2,5.0,1010.0,319.3
2000-12-17,18.7,44.0,5.5,1005.8,169.3
2000-12-18,26.9,44.9,5.1,1013.9,151.8
2000-12-19,25.5,43.5,11.8,1008.6,31.0
2000-12-20,23.0,48.4,19.1,1008.2,29.3
2000-12-21,21.0,52.9,13.4,1006.4,241.6
2000-12-22,27.3,54.1,7.1,1013.8,183.4
2000-12-23,23.5,57.7,13.0,1010.9,83.2
2000-12-24,28.7,46.9,13.1,1006.4,81.6
2000-12-25,23.8,41.1,19.8,1012.9,4.6
2000-12-26,29.4,40.5,15.7,1012.9,315.9
2000-12-27,17.8,56.4,5.1,1011.4,75.1
2000-12-28,24.1,51.0,14.6,1009.0,260.6
2000-12-29,26.8,55.5,12.3,1007.1,257.5
2000-12-30,22.7,45.6,4.3,1011.6,192.5
2000-12-31,16.8,40.8,18.2,1006.3,84.1
2001-01-01,15.3,56.7,3.5,1014.1,160.2
2001-01-02,15.1,40.8,4.5,1012.6,32.1
2001-01-03,27.9,56.2,3.1,1014.5,113.1
2001-01-04,17.7,50.0,19.1,1005.4,76.6
2001-01-05,16.0,47.2,10.4,1012.7,323.1
2001-01-06,23.4,51.3,12.9,1007.5,165.2
2001-01-07,17.1,56.1,3.3,1014.2,127.6
2001-01-08,16.4,44.3,19.4,1013.4,357.3
2001-01-09,16.2,48.3,18.4,1014.0,41.1
2001-01-10,25.1,44.6,3.0,1007.8,195.2
2001-01-11,22.8,47.0,14.4,1006.2,56.6
2001-01-12,16.9,58.0,9.0,1010.6,191.4
2001-01-13,23.6,42.6,19.8,1012.0,117.3
2001-01-14,17.3,46.9,16.5,1008.2,161.8
2001-01-15,17.0,55.4,6.6,1010.4,207.5
2001-01-16,21.5,45.2,7.7,1007.4,7.9
2001-01-17,25.4,54.6,5.3,1010.5,190.4
2001-01-18,27.6,44.1,2.4,1007.7,245.7
2001-01-19,23.7,41.3,15.9,1011.1,296.8
2001-01-20,19.1,40.8,9.8,1007.8,327.1
2001-01-21,20.4,55.5,7.8,1010.2,319.0
2001-01-22,23.8,45.1,8.1,1009.9,135.4
2001-01-23,15.2,57.4,16.9,1006.7,206.8
2001-01-24,21.2,51.5,15.2,1008.5,314.6
2001-01-25,22.3,52.5,2.7,1010.2,206.4
2001-01-26,25.9,41.5,14.5,1014.5,190.0
2001-01-27,28.7,49.9,12.1,1012.8,7.4
2001-01-28,26.6,57.2,5.7,1011.7,113.1
2001-01-29,28.6,57.4,14.4,1012.9,341.9
2001-01-30,21.0,56.4,12.8,1010.6,136.9
2001-01-31,23.5,55.7,7.5,1010.3,2.1
2001-02-01,17.3,48.8,14.1,1006.3,18.5
2001-02-02,24.2,50.8,2.7,1012.0,20.2
2001-02-03,22.7,55.0,17.8,1011.3,358.1
2001-02-04,17.9,45.0,2.1,1005.6,186.3
2001-02-05,18.0,48.7,15.5,1005.6,346.7
2001-02-06,19.8,58.0,14.1,1008.8,318.9
2001-02-07,17.3,41.9,5.6,1006.1,1.5
2001-02-08,19.9,52.1,2.1,1008.7,128.7
2001-02-09,19.3,40.5,17.1,1013.2,31.9
2001-02-10,23.5,43.2,17.0,1012.2,204.0
2001-02-11,19.4,47.3,12.7,1005.8,155.8
2001-02-12,25.4,55.5,6.0,1011.9,313.8
2001-02-13,22.9,49.0,16.2,1006.1,37.2
2001-02-14,23.6,59.5,15.4,1013.8,198.8
2001-02-15,27.9,41.8,18.3,1012.7,145.6
2001-02-16,20.8,55.1,7.1,1006.3,298.8
2001-02-17,21.6,49.6,15.3,1012.2,134.1
2001-02-18,19.4,43.9,5.9,1007.8,322.3
2001-02-19,21.2,42.6,4.5,1006.3,213.0
2001-02-20,29.7,42.5,15.6,1011.1,110.3
2001-02-21,23.6,42.5,7.7,1014.7,312.9
2001-02-22,17.1,59.3,11.2,1005.4,328.2
2001-02-23,29.6,44.5,11.8,1006.3,13.7
2001-02-24,25.2,53.4,13.1,1014.8,66.6
2001-02-25,25.9,43.9,11.9,1006.8,350.0
2001-02-26,15.6,57.1,5.7,1013.8,82.0
2001-02-27,28.1,45.1,10.8,1007.7,326.1
2001-02-28,25.2,55.9,14.8,1005.2,319.1
2001-03-01,40.9,35.8,17.9,1005.9,170.0
2001-03-02,39.1,39.8,11.3,1012.6,323.5
2001-03-03,43.2,46.5,10.5,1008.0,200.3
2001-03-04,37.8,44.8,2.7,1005.6,194.0
2001-03-05,40.9,42.9,5.8,1011.7,132.2
2001-03-06,43.6,37.8,6.1,1009.5,118.1
2001-03-07,38.1,35.6,7.6,1008.9,257.8
2001-03-08,43.2,39.2,9.1,1009.4,133.4
2001-03-09,45.0,49.0,12.7,1010.3,85.2
2001-03-10,38.5,49.5,6.1,1009.9,100.3
2001-03-11,36.7,44.8,2.9,1013.1,245.7
2001-03-12,40.1,43.9,12.3,1010.2,166.7
2001-03-13,42.0,31.4,19.4,1013.3,55.7
2001-03-14,31.1,30.7,13.9,1009.8,306.8
2001-03-15,32.0,49.3,10.3,1010.2,132.1
2001-03-16,41.0,48.6,14.4,1011.5,28.9
2001-03-17,42.8,30.4,16.5,1008.4,147.7
2001-03-18,43.1,32.8,14.2,1011.2,169.8
2001-03-19,42.7,34.3,19.6,1007.7,187.6
2001-03-20,30.8,42.7,5.4,1008.8,258.2
2001-03-21,31.1,46.8,13.9,1006.7,150.8
2001-03-22,39.3,41.9,19.0,1012.7,122.1
2001-03-23,35.6,42.5,13.8,1008.8,105.3
2001-03-24,41.3,45.8,15.7,1013.0,161.9
2001-03-25,31.6,48.5,7.7,1010.8,244.4
2001-03-26,36.0,42.0,16.9,1007.7,55.6
2001-03-27,34.9,49.8,10.7,1005.8,156.6
2001-03-28,38.9,49.0,17.9,1013.9,180.4
2001-03-29,39.3,43.3,5.7,1005.1,288.4
2001-03-30,42.1,43.6,17.4,1008.0,218.1
2001-03-31,42.5,36.9,7.7,1014.5,20.0
2001-04-01,31.7,36.5,2.7,1013.5,312.3
2001-04-02,41.9,33.6,17.3,1011.5,18.8
2001-04-03,41.6,42.1,2.9,1005.8,75.2
2001-04-04,42.6,39.1,18.0,1012.3,108.4
2001-04-05,32.2,30.1,11.5,1012.3,162.7
2001-04-06,44.6,47.0,9.0,1011.6,61.1
2001-04-07,31.3,41.6,2.3,1014.1,84.8
2001-04-08,43.3,43.6,11.5,1009.0,36.6
2001-04-09,31.5,36.2,2.5,1008.2,357.1
2001-04-10,42.2,41.6,18.7,1008.6,237.8
2001-04-11,39.7,40.5,19.8,1005.2,240.0
2001-04-12,35.4,46.4,16.3,1006.2,117.0
2001-04-13,35.9,30.3,3.9,1005.8,332.3
2001-04-14,40.1,40.8,19.6,1005.4,304.2
2001-04-15,32.0,40.3,6.9,1007.3,323.5
2001-04-16,36.6,49.2,2.5,1005.9,292.5
2001-04-17,30.8,33.8,2.5,1012.2,188.6
2001-04-18,33.9,48.7,13.6,1009.1,193.0
2001-04-19,32.1,43.0,15.0,1008.9,301.1
2001-04-20,32.1,44.8,15.2,1013.7,303.0
2001-04-21,42.4,48.3,8.0,1008.9,152.7
2001-04-22,35.2,49.6,5.6,1010.1,96.4
2001-04-23,43.0,35.4,17.7,1014.6,17.5
2001-04-24,34.9,33.3,8.8,1014.9,331.1
2001-04-25,41.3,42.9,13.2,1006.6,271.4
2001-04-26,40.7,47.2,18.6,1009.2,141.0
2001-04-27,44.3,38.2,9.1,1008.9,198.4
2001-04-28,38.8,48.8,14.3,1007.3,2.8
2001-04-29,38.6,33.1,15.9,1012.6,4.8
2001-04-30,38.9,48.5,3.9,1012.8,356.9
2001-05-01,37.5,44.7,4.1,1013.6,83.7
2001-05-02,31.8,49.7,15.6,1012.0,235.4
2001-05-03,34.5,33.7,8.9,1006.9,359.9
2001-05-04,32.0,33.2,16.7,1013.5,31.3
2001-05-05,36.0,41.2,18.0,1013.7,334.7
2001-05-06,30.5,46.5,3.6,1005.5,246.5
2001-05-07,33.2,37.2,14.5,1005.6,65.6
2001-05-08,44.4,34.2,7.8,1013.0,231.1
2001-05-09,33.0,48.7,15.0,1013.1,27.4
2001-05-10,38.0,45.7,15.2,1008.5,20.3
2001-05-11,31.1,41.6,6.2,1008.8,136.9
2001-05-12,36.1,33.0,17.0,1007.5,260.1
2001-05-13,31.4,41.9,16.8,1011.7,298.5
2001-05-14,32.9,45.7,16.0,1007.2,20.8
2001-05-15,38.5,31.4,5.3,1009.5,93.3
2001-05-16,37.1,46.7,14.0,1010.2,271.8
2001-05-17,39.5,43.4,5.9,1010.0,11.6
2001-05-18,44.3,30.3,5.2,1007.9,14.0
2001-05-19,42.0,39.0,18.1,1010.8,141.9
2001-05-20,36.0,31.8,16.3,1011.3,257.4
2001-05-21,43.3,40.7,17.6,1010.2,86.3
2001-05-22,35.6,30.1,5.7,1014.1,210.8
2001-05-23,37.9,40.4,8.9,1009.9,123.9
2001-05-24,33.5,45.6,9.0,1013.0,4.2
2001-05-25,39.5,37.1,18.6,1010.1,293.0
2001-05-26,33.2,47.2,14.5,1013.3,201.1
2001-05-27,31.9,31.0,6.3,1006.2,244.1
2001-05-28,30.9,45.7,11.7,1006.7,37.3
2001-05-29,32.7,47.7,4.5,1007.2,144.6
2001-05-30,32.0,33.3,19.6,1007.0,246.2
2001-05-31,43.1,46.6,19.1,1013.1,357.6
2001-06-01,43.6,38.1,12.3,1012.2,195.5
2001-06-02,39.8,46.8,19.7,1008.0,357.1
2001-06-03,37.0,32.7,11.7,1007.5,359.0
2001-06-04,35.4,40.2,3.8,1008.7,74.6
2001-06-05,31.4,32.7,14.2,1006.7,258.5
2001-06-06,41.1,39.4,10.5,1010.0,10.8
2001-06-07,30.9,37.0,11.2,1012.8,346.0
2001-06-08,36.0,34.7,9.3,1005.7,244.5
2001-06-09,43.0,39.1,14.6,1013.6,100.4
2001-06-10,44.6,45.7,9.9,1009.4,60.0
2001-06-11,33.4,38.0,12.7,1010.3,201.7
2001-06-12,40.2,37.9,7.5,1012.6,206.1
2001-06-13,39.6,38.0,6.3,1007.9,206.1
2001-06-14,36.1,40.4,19.2,1012.7,307.2
2001-06-15,38.7,33.8,18.2,1010.7,65.6
2001-06-16,38.9,38.6,9.2,1009.2,236.8
2001-06-17,33.0,48.5,16.3,1008.9,221.6
2001-06-18,35.9,41.1,4.0,1014.3,352.1
2001-06-19,43.8,34.9,3.2,1006.0,155.3
2001-06-20,44.3,38.7,10.1,1012.7,190.2
2001-06-21,38.3,30.9,6.5,1006.2,124.8
2001-06-22,31.7,44.1,6.1,1011.0,150.5
2001-06-23,34.6,45.1,17.0,1006.9,146.2
2001-06-24,38.1,32.4,11.7,1008.3,207.7
2001-06-25,37.0,34.0,18.9,1006.9,237.5
2001-06-26,31.3,47.3,3.8,1008.0,126.4
2001-06-27,38.0,38.8,13.1,1013.4,153.4
2001-06-28,38.2,46.7,8.8,1006.5,156.4
2001-06-29,36.7,34.9,4.8,1008.3,134.2
2001-06-30,38.7,39.8,14.2,1009.1,326.1
2001-07-01,33.3,74.7,13.1,1012.8,195.9
2001-07-02,32.4,64.5,2.4,1006.9,33.9
2001-07-03,33.1,79.4,5.9,1013.8,186.8
2001-07-04,31.8,63.9,8.9,1013.7,168.7
2001-07-05,33.1,64.0,5.3,1010.6,207.4
2001-07-06,28.5,63.5,4.1,1005.3,335.4
2001-07-07,34.8,71.2,8.1,1008.1,82.1
2001-07-08,34.2,78.8,17.9,1006.3,277.0
2001-07-09,27.2,65.7,6.1,1009.5,264.8
2001-07-10,29.9,74.7,6.7,1007.2,256.7
2001-07-11,26.9,78.5,3.0,1009.7,336.6
2001-07-12,31.2,80.0,8.4,1006.4,26.3
2001-07-13,25.1,60.6,16.4,1007.7,76.8
2001-07-14,28.0,62.8,5.6,1006.2,305.6
2001-07-15,32.2,78.2,4.0,1012.0,62.7
2001-07-16,25.8,70.8,18.8,1013.5,58.9
2001-07-17,33.2,75.5,3.9,1012.2,114.6
2001-07-18,27.5,61.2,13.8,1006.4,64.4
2001-07-19,28.4,60.6,18.5,1005.2,243.3
2001-07-20,25.2,78.9,10.5,1011.1,346.7
